Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Alias,Production Type,Production Status,Entity Type
129804096,42389352140000,4.23894E+11,4/1/2017,9625,84774,127444,1,,320,2825,4248,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,5/1/2017,8629,83035,114256,1,,278,2678,3685,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,6/1/2017,7518,77072,99546,1,,250,2569,3318,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,7/1/2017,5420,56020,71766,1,,174,1807,2315,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,8/1/2017,6231,62649,82504,1,,201,2020,2661,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,9/1/2017,4407,49408,58353,1,,146,1646,1945,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,10/1/2017,5380,55776,71236,1,,173,1799,2297,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,11/1/2017,5714,55177,75659,1,,190.47,1839.23,2521.97,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,12/1/2017,5419,52298,71753,1,,174.81,1687.03,2314.61,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,1/1/2018,2993,30087,39630,1,,96.55,970.55,1278.39,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,2/1/2018,3378,31121,44728,1,,120.64,1111.46,1597.43,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,3/1/2018,3799,40113,50302,1,,122.55,1293.97,1622.65,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804096,42389352140000,4.23894E+11,4/1/2018,1860,19674,24628,1,,62,655.8,820.93,WOLFCAMP,ONEY 15-50,1H,NBL PERMIAN LLC,OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,8/1/2016,3661,4713,10407,1,,118,152,335,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,9/1/2016,49233,115394,139950,1,,1641,3846,4665,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,10/1/2016,50434,128909,143364,1,,1626,4158,4624,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,11/1/2016,53972,140707,153421,1,,1799,4690,5114,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,12/1/2016,52716,132380,149851,1,,1700,4270,4833,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,1/1/2017,43832,120373,124597,1,,1413,3883,4019,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,2/1/2017,33845,99330,96208,1,,1208,3547,3436,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,3/1/2017,31206,89687,88706,1,,1006,2893,2861,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,4/1/2017,23320,59268,66290,1,,777.33,1975.6,2209.67,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,5/1/2017,20173,52540,57345,1,,650.74,1694.84,1849.84,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,6/1/2017,17486,47000,49707,1,,582.87,1566.67,1656.9,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,7/1/2017,13629,42373,38741,1,,439.65,1366.87,1249.71,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,8/1/2017,10841,39130,30817,1,,349.71,1262.26,994.1,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,9/1/2017,9358,32939,26603,1,,311.93,1097.97,886.77,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,10/1/2017,9727,32308,27649,1,,313.77,1042.19,891.9,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,11/1/2017,8156,30097,23185,1,,271.87,1003.23,772.83,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,12/1/2017,7921,30976,22515,1,,255.52,999.23,726.29,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,1/1/2018,7664,30954,21785,1,,247.23,998.52,702.74,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,2/1/2018,6937,28103,19720,1,,247.75,1003.68,704.29,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,3/1/2018,7385,31357,20992,1,,238.23,1011.52,677.16,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804095,42389351440000,4.23894E+11,4/1/2018,5390,22745,15322,1,,179.67,758.17,510.73,WOLFCAMP,SOUTH GOAT 2 UNIT,2204H,"RESOLUTE NATURAL RES. CO., LLC",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,4/1/2016,581,1406,352,1,,19,46,11,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,5/1/2016,18524,38019,11212,1,,597,1226,361,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,6/1/2016,21395,45302,12950,1,,713,1510,431,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,7/1/2016,20145,47448,12193,1,,649,1530,393,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,8/1/2016,13489,32823,8164,1,,435,1058,263,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,9/1/2016,10055,22721,6086,1,,335,757,202,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,10/1/2016,9584,22153,5801,1,,309,714,187,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,11/1/2016,8115,17329,4912,1,,270,577,163,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,12/1/2016,8987,18091,5440,1,,289,583,175,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,1/1/2017,5986,10250,3623,1,,193,330,116,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,2/1/2017,7753,17251,4693,1,,276,616,167,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,3/1/2017,7901,20381,4782,1,,254,657,154,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,4/1/2017,7178,17951,4345,1,,239,598,144,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,5/1/2017,7293,18589,4414,1,,235,599,142,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,6/1/2017,6664,17747,4033,1,,222,591,134,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,7/1/2017,6230,17509,3771,1,,200,564,121,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,8/1/2017,6016,13579,3641,1,,194,438,117,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,9/1/2017,5510,10703,3335,1,,183,356,111,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,10/1/2017,4642,7742,2810,1,,149.74,249.74,90.65,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,11/1/2017,4557,9542,2758,1,,151.9,318.07,91.93,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,12/1/2017,4588,11068,2777,1,,148,357.03,89.58,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,1/1/2018,3914,8769,2369,1,,126.26,282.87,76.42,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,2/1/2018,3818,8964,2311,1,,136.36,320.14,82.54,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,3/1/2018,4462,13591,2701,1,,143.94,438.42,87.13,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804094,42389351050000,4.23894E+11,4/1/2018,4991,14274,3021,1,,166.37,475.8,100.7,WOLFCAMP,MAROON 80,1H,"PDC PERMIAN, INC.",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,8/1/2016,3465,572,12782,1,,111,18,412,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,9/1/2016,15862,73189,58513,1,,528,2439,1950,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,10/1/2016,18514,88816,68296,1,,597,2865,2203,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,11/1/2016,13696,445,50523,1,,456,14,1684,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,12/1/2016,11915,55248,43953,1,,384,1782,1417,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,1/1/2017,10135,53641,103194,1,,326.94,1730.35,3328.84,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,2/1/2017,121,96,1232,1,,4.32,3.43,44,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,3/1/2017,2505,18834,20835,1,,80.81,607.55,672.1,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,4/1/2017,1646,14606,9362,1,,54.87,486.87,312.07,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,5/1/2017,1093,11330,4206,1,,35.26,365.48,135.68,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,6/1/2017,734,8793,1890,1,,24.47,293.1,63,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,7/1/2017,498,6826,849,1,,16.06,220.19,27.39,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,8/1/2017,340,5301,382,1,,10.97,171,12.32,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,9/1/2017,235,6189,171,1,,7.83,206.3,5.7,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,10/1/2017,223,3166,147,1,,7.19,102.13,4.74,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,11/1/2017,158,5209,95,1,,5.27,173.63,3.17,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,12/1/2017,158,2817,86,1,,5.1,90.87,2.77,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,1/1/2018,126,1605,63,1,,4.06,51.77,2.03,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,2/1/2018,90,2147,42,1,,3.21,76.68,1.5,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,3/1/2018,1167,25445,500,1,,37.65,820.81,16.13,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804075,42389352120000,4.23894E+11,4/1/2018,600,11779,239,1,,20,392.63,7.97,WOLFCAMP,RADIO TOWER STATE 21601 28,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,11/1/2016,10318,27015,29283,1,,343.93,900.5,976.1,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,12/1/2016,50246,129458,142189,1,,1620.84,4176.06,4586.74,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,1/1/2017,33506,90637,114383,1,,1080.84,2923.77,3689.77,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,2/1/2017,26860,78907,94015,1,,959.29,2818.11,3357.68,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,3/1/2017,13120,40535,46951,1,,423.23,1307.58,1514.55,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,4/1/2017,17655,52609,64435,1,,588.5,1753.63,2147.83,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,5/1/2017,15810,47196,58713,1,,510,1522.45,1893.97,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,6/1/2017,17406,58676,65647,1,,580.2,1955.87,2188.23,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,7/1/2017,16434,61687,62847,1,,530.13,1989.9,2027.32,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,8/1/2017,14192,54703,54953,1,,457.81,1764.61,1772.68,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,9/1/2017,12408,47227,48595,1,,413.6,1574.23,1619.83,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,10/1/2017,6346,23161,25108,1,,204.71,747.13,809.94,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,11/1/2017,2136,5835,8531,1,,71.2,194.5,284.37,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,12/1/2017,1913,5035,7214,1,,61.71,162.42,232.71,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,1/1/2018,1725,4370,6130,1,,55.65,140.97,197.74,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,2/1/2018,2013,4406,6591,1,,71.89,157.36,235.39,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,3/1/2018,2275,5216,7005,1,,73.39,168.26,225.97,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804074,42389350720000,4.23894E+11,4/1/2018,2103,4875,6158,1,,70.1,162.5,205.27,TREND AREA,TYCOON E,1053H,CONCHO RESOURCES INC.,OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,9/1/2016,4280,15159,15933,1,,142,505,531,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,12/1/2016,0,140,0,1,,0,4,0,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,1/1/2017,5904,15019,10450,1,,190.45,484.48,337.1,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,2/1/2017,10826,38176,19162,1,,386.64,1363.43,684.36,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,3/1/2017,21981,71258,38907,1,,709.06,2298.65,1255.06,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,4/1/2017,15937,49541,28209,1,,531.23,1651.37,940.3,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,5/1/2017,14139,45943,25026,1,,456.1,1482.03,807.29,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,6/1/2017,15400,55470,27258,1,,513.33,1849,908.6,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,7/1/2017,16149,52535,28584,1,,520.94,1694.68,922.06,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,8/1/2017,10175,30942,18010,1,,328.23,998.13,580.97,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,9/1/2017,13952,36198,24695,1,,465.07,1206.6,823.17,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,10/1/2017,11325,37135,20045,1,,365.32,1197.9,646.61,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,11/1/2017,10522,28912,18624,1,,350.73,963.73,620.8,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,12/1/2017,8766,29095,15516,1,,282.77,938.55,500.52,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,1/1/2018,4075,16095,7213,1,,131.45,519.19,232.68,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,2/1/2018,9571,37464,16941,1,,341.82,1338,605.04,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,3/1/2018,15587,57238,27589,1,,502.81,1846.39,889.97,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804070,42389351980000,4.23894E+11,4/1/2018,8120,38524,14372,1,,270.67,1284.13,479.07,WOLFCAMP,TETON 56-2-26 UNIT D,1H,"ANADARKO E&P ONSHORE, LLC",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,6/1/2017,4460,7096,12850,1,,148,236,428,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,7/1/2017,28466,38954,82013,1,,918,1256,2645,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,8/1/2017,27197,40540,78357,1,,877,1307,2527,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,9/1/2017,17662,26447,50886,1,,588,881,1696,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,10/1/2017,13387,20179,38569,1,,431,650,1244,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,11/1/2017,16492,21311,47515,1,,549.73,710.37,1583.83,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,12/1/2017,16076,29723,46316,1,,518.58,958.81,1494.06,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,1/1/2018,16385,39968,47207,1,,528.55,1289.29,1522.81,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,2/1/2018,11907,37087,34305,1,,425.25,1324.54,1225.18,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,3/1/2018,11465,42349,33032,1,,369.84,1366.1,1065.55,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804068,42389348840000,4.23893E+11,4/1/2018,7297,25500,21023,1,,243.23,850,700.77,WOLFCAMP,MAN O WAR 26 UNIT D,1HA,"NOBLE ENERGY, INC.",OIL,ACTIVE,COM
129804055,42389351150000,4.23894E+11,9/1/2016,17202,0,69506,1,,573,0,2316,WOLFCAMP,RIVERSIDE 21601 36,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804055,42389351150000,4.23894E+11,10/1/2016,20001,44050,80816,1,,645,1420,2606,WOLFCAMP,RIVERSIDE 21601 36,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804055,42389351150000,4.23894E+11,11/1/2016,22059,50513,89131,1,,735,1683,2971,WOLFCAMP,RIVERSIDE 21601 36,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804055,42389351150000,4.23894E+11,12/1/2016,22238,53672,89854,1,,717,1731,2898,WOLFCAMP,RIVERSIDE 21601 36,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804055,42389351150000,4.23894E+11,1/1/2017,20525,30788,82933,1,,662,993,2675,WOLFCAMP,RIVERSIDE 21601 36,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
129804055,42389351150000,4.23894E+11,2/1/2017,18759,54617,75797,1,,669,1950,2707,WOLFCAMP,RIVERSIDE 21601 36,1H,"BTA OIL PRODUCERS, LLC",OIL,ACTIVE,COM
